"Date","Price","Open","High","Low","Change %"
"Apr 08, 2014","35.7350","35.6175","35.8020","35.3990","0.37"
"Apr 09, 2014","35.5700","35.6925","35.8483","35.5350","-0.46"
"Apr 10, 2014","35.5450","35.5850","35.6150","35.4140","-0.07"
"Apr 11, 2014","35.6300","35.5600","35.7603","35.5255","0.24"
"Apr 14, 2014","35.9750","35.6525","36.0410","35.6525","0.97"
"Apr 15, 2014","36.2525","35.9625","36.3655","35.9275","0.77"
"Apr 16, 2014","36.0236","36.2675","36.3176","35.9400","-0.63"
"Apr 17, 2014","35.4375","36.0375","36.0506","35.4200","-1.63"
"Apr 18, 2014","35.6000","35.4525","35.6400","35.3655","0.46"
"Apr 21, 2014","35.6825","35.6150","35.7513","35.5750","0.23"
"Apr 22, 2014","35.6800","35.7000","35.7765","35.6287","-0.01"
"Apr 23, 2014","35.7000","35.6950","35.7445","35.6038","0.06"
"Apr 24, 2014","35.7600","35.7150","35.8188","35.6305","0.17"
"Apr 25, 2014","36.0050","35.7750","36.0893","35.7225","0.69"
"Apr 28, 2014","35.8350","36.0200","36.1096","35.7515","-0.47"
"Apr 29, 2014","35.6250","35.8567","35.8717","35.5213","-0.59"
"Apr 30, 2014","35.6220","35.6400","35.7713","35.5940","-0.01"
"May 01, 2014","35.6225","35.6375","35.6745","35.5500","0.00"
"May 02, 2014","35.8325","35.6150","35.9110","35.5743","0.59"
"May 05, 2014","35.7225","35.9125","35.9125","35.6839","-0.31"
"May 06, 2014","35.4050","35.6925","35.7275","35.3655","-0.89"
"May 07, 2014","34.9225","35.4635","35.5500","34.8938","-1.36"
"May 08, 2014","35.1125","34.9375","35.1753","34.7413","0.54"
"May 09, 2014","35.2175","35.1275","35.3510","35.0425","0.30"
"May 12, 2014","35.0000","35.2350","35.3053","34.9695","-0.62"
"May 13, 2014","34.8600","35.0300","35.0362","34.7625","-0.40"
"May 14, 2014","34.6675","34.8700","34.8700","34.6034","-0.55"
"May 15, 2014","34.7600","34.6825","34.8775","34.6040","0.27"
"May 16, 2014","34.7300","34.7750","34.8530","34.6691","-0.09"
"May 19, 2014","34.5825","34.7425","34.8538","34.4590","-0.42"
"May 20, 2014","34.5025","34.6000","34.7185","34.4850","-0.23"
"May 21, 2014","34.3325","34.5175","34.5925","34.2569","-0.49"
"May 22, 2014","34.2975","34.3475","34.3875","34.2175","-0.10"
"May 23, 2014","34.1100","34.3125","34.3745","34.0650","-0.55"
"May 26, 2014","34.1700","34.1250","34.2175","34.0050","0.18"
"May 27, 2014","34.4125","34.1850","34.4740","34.1425","0.71"
"May 28, 2014","34.5678","34.4275","34.5990","34.3670","0.45"
"May 29, 2014","34.6600","34.5450","34.7213","34.5175","0.27"
"May 30, 2014","34.9150","34.6750","34.9428","34.6310","0.74"
"Jun 02, 2014","35.0500","34.9250","35.1350","34.8369","0.39"
"Jun 03, 2014","35.0875","35.0550","35.1125","34.9275","0.11"
"Jun 04, 2014","34.9675","35.0900","35.2573","34.9625","-0.34"
"Jun 05, 2014","34.6825","34.9600","35.0290","34.6580","-0.82"
"Jun 06, 2014","34.4325","34.6975","34.7665","34.3850","-0.72"
"Jun 09, 2014","34.3525","34.4475","34.4965","34.2525","-0.23"
"Jun 10, 2014","34.3588","34.3675","34.4170","34.2597","0.02"
"Jun 11, 2014","34.3830","34.3275","34.4583","34.2823","0.07"
"Jun 12, 2014","34.3550","34.4000","34.4290","34.2711","-0.08"
"Jun 13, 2014","34.3700","34.3935","34.4985","34.3288","0.04"
"Jun 16, 2014","34.6100","34.4350","34.6873","34.4012","0.70"
"Jun 17, 2014","34.8275","34.6225","34.8830","34.6225","0.63"
"Jun 18, 2014","34.3720","34.8281","34.8755","34.3713","-1.31"
"Jun 19, 2014","34.3700","34.4000","34.4595","34.1550","-0.01"
"Jun 20, 2014","34.4425","34.3825","34.5461","34.3210","0.21"
"Jun 23, 2014","34.0829","34.4359","34.4619","34.0800","-1.04"
"Jun 24, 2014","33.8025","34.1055","34.1430","33.6380","-0.82"
"Jun 25, 2014","33.7498","33.8100","33.9615","33.6438","-0.16"
"Jun 26, 2014","33.7115","33.8078","33.8150","33.6424","-0.11"
"Jun 27, 2014","33.7479","33.7215","33.7700","33.5450","0.11"
"Jun 30, 2014","33.9779","33.7450","34.0718","33.7122","0.68"
"Jul 01, 2014","34.3525","33.9879","34.3741","33.9799","1.10"
"Jul 02, 2014","34.2700","34.3659","34.3905","34.1525","-0.24"
"Jul 03, 2014","34.2863","34.2525","34.4180","34.1388","0.05"
"Jul 04, 2014","34.3893","34.2963","34.5105","34.2152","0.30"
"Jul 07, 2014","34.4275","34.4075","34.6340","34.3923","0.11"
"Jul 08, 2014","34.2075","34.4685","34.5318","34.1938","-0.64"
"Jul 09, 2014","33.9233","34.2300","34.2405","33.9138","-0.83"
"Jul 10, 2014","34.0500","33.9403","34.1738","33.7850","0.37"
"Jul 11, 2014","34.1718","34.0050","34.2368","33.9395","0.36"
"Jul 14, 2014","34.3175","34.1988","34.3727","34.1081","0.43"
"Jul 15, 2014","34.3925","34.3400","34.4280","34.2758","0.22"
"Jul 16, 2014","34.5775","34.4075","34.6220","34.3200","0.54"
"Jul 17, 2014","35.2657","34.5725","35.2845","34.5575","1.99"
"Jul 18, 2014","35.1730","35.2757","35.2939","34.9700","-0.26"
"Jul 21, 2014","35.1700","35.1875","35.2380","35.0280","-0.01"
"Jul 22, 2014","34.9901","35.1900","35.2050","34.8508","-0.51"
"Jul 23, 2014","34.8725","34.9575","34.9950","34.7550","-0.34"
"Jul 24, 2014","35.0825","34.8875","35.1555","34.8445","0.60"
"Jul 25, 2014","35.1296","35.0925","35.1575","35.0071","0.13"
"Jul 28, 2014","35.5500","35.1400","35.5800","35.1000","1.20"
"Jul 29, 2014","35.8250","35.5675","35.9320","35.4568","0.77"
"Jul 30, 2014","35.5691","35.8300","35.9535","35.4903","-0.71"
"Jul 31, 2014","35.7191","35.5835","35.8191","35.3885","0.42"
"Aug 01, 2014","35.7542","35.7493","35.8450","35.6740","0.10"
"Aug 04, 2014","35.8523","35.7587","35.8650","35.6164","0.27"
"Aug 05, 2014","36.0973","35.8623","36.1161","35.7180","0.68"
"Aug 06, 2014","36.1865","36.1073","36.2988","36.0530","0.25"
"Aug 07, 2014","36.3200","36.2094","36.4273","36.1427","0.37"
"Aug 08, 2014","36.1480","36.3290","36.5550","36.1075","-0.47"
"Aug 11, 2014","35.9030","36.1745","36.2078","35.9000","-0.68"
"Aug 12, 2014","36.1820","35.9175","36.2143","35.8930","0.78"
"Aug 13, 2014","35.9914","36.1865","36.2982","35.9795","-0.53"
"Aug 14, 2014","36.0247","35.9972","36.1068","35.8108","0.09"
"Aug 15, 2014","36.1100","36.0347","36.3000","35.8877","0.24"
"Aug 18, 2014","36.0705","36.1107","36.1245","35.9257","-0.11"
"Aug 19, 2014","36.1650","36.0805","36.2210","36.0078","0.26"
"Aug 20, 2014","36.3275","36.1705","36.3838","36.1533","0.45"
"Aug 21, 2014","36.0005","36.3423","36.3990","35.9903","-0.90"
"Aug 22, 2014","36.1352","36.0013","36.3783","35.9328","0.37"
"Aug 25, 2014","36.1215","36.1162","36.2283","36.0875","-0.04"
"Aug 26, 2014","36.1550","36.1250","36.2180","36.0420","0.09"
"Aug 27, 2014","36.1727","36.1525","36.2035","35.9975","0.05"
"Aug 28, 2014","36.7631","36.1827","36.8950","36.1450","1.63"
"Aug 29, 2014","37.0475","36.7731","37.2161","36.6986","0.77"
"Sep 01, 2014","37.3225","37.0812","37.5200","37.0812","0.74"
"Sep 02, 2014","37.4410","37.3550","37.5023","37.2518","0.32"
"Sep 03, 2014","36.8475","37.4418","37.4820","36.6595","-1.59"
"Sep 04, 2014","36.9800","36.8525","37.1017","36.6840","0.36"
"Sep 05, 2014","36.9400","36.9808","37.2044","36.6648","-0.11"
"Sep 08, 2014","37.0459","36.9570","37.1583","36.8615","0.29"
"Sep 09, 2014","37.0888","37.0299","37.1900","36.9645","0.12"
"Sep 10, 2014","37.2921","37.0988","37.4650","37.0382","0.55"
"Sep 11, 2014","37.5518","37.3021","37.6388","37.2536","0.70"
"Sep 12, 2014","37.7850","37.5498","37.9750","37.4983","0.62"
"Sep 15, 2014","38.3450","37.7857","38.4391","37.7505","1.48"
"Sep 16, 2014","38.3225","38.3550","38.8800","38.2140","-0.06"
"Sep 17, 2014","38.5050","38.3350","38.5900","38.2290","0.48"
"Sep 18, 2014","38.4439","38.5375","38.6100","38.3045","-0.16"
"Sep 19, 2014","38.4275","38.4258","38.5531","38.3415","-0.04"
"Sep 22, 2014","38.6600","38.4652","38.7484","38.3420","0.61"
"Sep 23, 2014","38.6000","38.6875","38.7707","38.4901","-0.16"
"Sep 24, 2014","38.1700","38.5975","38.5975","38.1370","-1.11"
"Sep 25, 2014","38.4777","38.2250","38.5560","38.1698","0.81"
"Sep 26, 2014","39.1375","38.5125","39.1981","38.4950","1.71"
"Sep 29, 2014","39.4619","39.1512","39.6013","39.1325","0.83"
"Sep 30, 2014","39.5936","39.4719","39.7950","39.2960","0.33"
"Oct 01, 2014","39.6680","39.5925","39.7506","39.3588","0.19"
"Oct 02, 2014","39.5472","39.6675","39.7350","39.4158","-0.30"
"Oct 03, 2014","39.9760","39.5613","40.0086","39.5588","1.08"
"Oct 06, 2014","39.7160","39.9767","40.0560","39.7075","-0.65"
"Oct 07, 2014","39.9400","39.7253","39.9865","39.6550","0.56"
"Oct 08, 2014","39.9700","39.9407","40.1631","39.8858","0.08"
"Oct 09, 2014","40.1310","39.9800","40.1514","39.7970","0.40"
"Oct 10, 2014","40.3550","40.1275","40.4695","40.0987","0.56"
"Oct 13, 2014","40.4275","40.3650","40.5544","40.2008","0.18"
"Oct 14, 2014","40.9137","40.4525","40.9689","40.4200","1.20"
"Oct 15, 2014","40.3941","40.9536","41.0537","40.3950","-1.27"
"Oct 16, 2014","40.8725","40.4050","41.1608","40.4050","1.18"
"Oct 17, 2014","40.7390","40.8733","41.1538","40.5618","-0.33"
"Oct 20, 2014","41.0425","40.8365","41.0913","40.7785","0.74"
"Oct 21, 2014","40.9475","41.0650","41.1195","40.8755","-0.23"
"Oct 22, 2014","41.3750","40.9400","41.4405","40.8650","1.04"
"Oct 23, 2014","41.6950","41.3625","41.8150","41.3625","0.77"
"Oct 24, 2014","41.9075","41.6775","42.0173","41.6533","0.51"
"Oct 27, 2014","42.2500","41.9082","42.3101","41.7778","0.82"
"Oct 28, 2014","42.4350","42.2555","42.6088","42.2283","0.44"
"Oct 29, 2014","43.1750","42.4387","43.2295","42.4343","1.74"
"Oct 30, 2014","41.5720","43.1750","43.8750","41.1950","-3.71"
"Oct 31, 2014","43.0075","41.5728","43.1410","41.5368","3.45"
"Nov 03, 2014","43.5950","43.0143","43.6240","43.0062","1.37"
"Nov 04, 2014","43.5850","43.5750","43.8070","43.5542","-0.02"
"Nov 05, 2014","44.8870","43.7000","45.0193","43.7000","2.99"
"Nov 06, 2014","46.8200","44.9200","46.8745","44.8050","4.31"
"Nov 07, 2014","46.6710","46.8350","48.6075","45.7550","-0.32"
"Nov 10, 2014","45.8610","46.6718","46.6795","44.9575","-1.74"
"Nov 11, 2014","46.3700","45.8618","46.9875","45.7100","1.11"
"Nov 12, 2014","45.5150","46.1900","46.5138","45.5160","-1.84"
"Nov 13, 2014","46.7025","45.8860","46.8275","45.7858","2.61"
"Nov 14, 2014","47.1851","46.7100","47.8444","46.6958","1.03"
"Nov 17, 2014","47.1125","47.1870","47.4872","47.0558","-0.15"
"Nov 18, 2014","46.9001","47.1205","47.2541","46.5826","-0.45"
"Nov 19, 2014","46.8583","46.9076","47.1249","46.6520","-0.09"
"Nov 20, 2014","46.1560","46.8658","46.8904","46.1230","-1.50"
"Nov 21, 2014","45.6897","46.1693","46.1702","45.3255","-1.01"
"Nov 24, 2014","44.9937","45.7047","45.7047","44.3598","-1.52"
"Nov 25, 2014","46.3000","45.0021","46.3150","44.6310","2.90"
"Nov 26, 2014","47.4200","46.3150","47.4300","46.2000","2.42"
"Nov 27, 2014","48.6360","47.4000","48.7413","46.7080","2.56"
"Nov 28, 2014","50.3800","48.6435","50.4240","48.6435","3.59"
"Dec 01, 2014","51.1850","50.9000","53.8738","50.8960","1.60"
"Dec 02, 2014","53.8710","50.8500","54.3500","50.4945","5.25"
"Dec 03, 2014","53.4810","53.8860","54.8625","52.6670","-0.72"
"Dec 04, 2014","54.3840","52.5250","54.5025","52.1265","1.69"
"Dec 05, 2014","52.6150","54.3890","54.3930","52.4763","-3.25"
"Dec 08, 2014","53.7450","52.8750","53.8910","52.8750","2.15"
"Dec 09, 2014","54.0630","53.7700","54.3563","53.7320","0.59"
"Dec 10, 2014","54.8650","54.5200","54.8765","54.0921","1.48"
"Dec 11, 2014","56.4200","54.8600","56.5510","54.6925","2.83"
"Dec 12, 2014","58.2140","56.4340","58.5313","56.3800","3.18"
"Dec 15, 2014","65.8975","58.2000","65.9725","57.9140","13.20"
"Dec 16, 2014","68.4175","60.9220","79.9563","58.9975","3.82"
"Dec 17, 2014","60.1510","68.5000","72.8045","59.5465","-12.08"
"Dec 18, 2014","61.9350","60.2000","63.9788","58.0710","2.97"
"Dec 19, 2014","58.2505","61.9370","63.0365","58.2548","-5.95"
"Dec 22, 2014","55.6200","58.2410","58.3855","54.0610","-4.52"
"Dec 23, 2014","54.4800","56.0500","56.3750","52.9438","-2.05"
"Dec 24, 2014","53.3000","54.5700","55.5815","53.2235","-2.17"
"Dec 25, 2014","53.0000","53.5500","54.1285","51.8475","-0.56"
"Dec 26, 2014","53.9480","53.1000","54.7900","51.6418","1.79"
"Dec 29, 2014","59.1160","53.9438","59.2108","53.9225","9.58"
"Dec 30, 2014","55.2900","59.1210","59.5838","54.7930","-6.47"
"Dec 31, 2014","58.0470","55.5950","60.5945","55.4250","4.99"
"Jan 01, 2015","58.0470","58.0470","58.0470","58.0470","0.00"
"Jan 02, 2015","58.7450","58.0470","61.2500","57.9980","1.20"
"Jan 05, 2015","60.4125","59.3500","61.1640","57.9101","2.84"
"Jan 06, 2015","63.1450","60.2125","64.2275","60.0075","4.52"
"Jan 07, 2015","62.6500","63.7500","64.0425","62.1900","-0.78"
"Jan 08, 2015","59.8600","62.8500","63.0050","59.4040","-4.45"
"Jan 09, 2015","61.2800","59.7250","62.3100","59.5775","2.37"
"Jan 12, 2015","63.1850","61.1500","63.5830","61.0500","3.11"
"Jan 13, 2015","65.1900","63.1450","66.5640","62.6000","3.17"
"Jan 14, 2015","64.3350","65.3200","66.7870","64.2438","-1.31"
"Jan 15, 2015","65.1400","64.3500","66.2337","63.1963","1.25"
"Jan 16, 2015","65.0100","65.2250","65.6870","64.6580","-0.20"
"Jan 19, 2015","64.9840","64.9599","65.7613","64.0932","-0.04"
"Jan 20, 2015","65.1000","65.0100","65.8210","64.5850","0.18"
"Jan 21, 2015","65.2200","65.2450","66.1223","64.9050","0.18"
"Jan 22, 2015","64.1710","65.3100","65.8240","64.0900","-1.61"
"Jan 23, 2015","64.0100","64.1805","65.4575","62.9464","-0.25"
"Jan 26, 2015","68.3200","63.9238","69.4100","63.8783","6.73"
"Jan 27, 2015","67.6140","68.5300","68.5973","66.3275","-1.03"
"Jan 28, 2015","67.9950","67.7750","68.2575","66.6890","0.56"
"Jan 29, 2015","68.8800","68.0000","69.5305","67.6555","1.30"
"Jan 30, 2015","69.0825","68.9000","71.8915","68.2445","0.29"
"Feb 02, 2015","68.2750","69.5313","70.6700","68.0200","-1.17"
"Feb 03, 2015","65.1750","68.3950","68.5020","64.7450","-4.54"
"Feb 04, 2015","67.8500","65.2250","68.7300","64.5087","4.10"
"Feb 05, 2015","66.5170","68.0125","69.0688","65.8900","-1.96"
"Feb 06, 2015","67.1050","66.5535","67.6662","65.5910","0.88"
"Feb 09, 2015","65.8600","66.6637","67.1200","65.1185","-1.86"
"Feb 10, 2015","65.4550","65.8650","67.0340","65.0185","-0.61"
"Feb 11, 2015","65.2500","65.4600","66.9762","64.9775","-0.31"
"Feb 12, 2015","65.2700","65.2550","67.5838","64.3950","0.03"
"Feb 13, 2015","63.5000","65.2750","65.6475","62.9513","-2.71"
"Feb 16, 2015","63.1840","63.3638","63.6860","62.0153","-0.50"
"Feb 17, 2015","62.5050","63.1890","63.5705","61.9900","-1.07"
"Feb 18, 2015","61.5820","62.5100","62.8820","61.1155","-1.48"
"Feb 19, 2015","61.9000","61.5870","62.7373","61.1408","0.52"
"Feb 20, 2015","61.7150","61.9050","62.3650","61.3700","-0.30"
"Feb 23, 2015","63.7500","62.2000","64.6513","61.5500","3.30"
"Feb 24, 2015","63.1800","63.6050","64.1988","62.4650","-0.89"
"Feb 25, 2015","61.1600","62.8050","63.0338","61.2150","-3.20"
"Feb 26, 2015","61.1500","61.3940","61.8500","59.7835","-0.02"
"Feb 27, 2015","61.5300","61.1800","62.1488","60.8588","0.62"
"Mar 02, 2015","62.3400","61.5680","62.8150","61.3232","1.32"
"Mar 03, 2015","61.8870","62.6550","62.8500","61.6200","-0.73"
"Mar 04, 2015","61.8600","61.8920","62.3978","61.4975","-0.04"
"Mar 05, 2015","60.7700","61.9500","62.2645","60.5353","-1.76"
"Mar 06, 2015","60.3650","60.8260","61.1163","59.2693","-0.67"
"Mar 09, 2015","60.7395","60.4438","61.0850","60.1175","0.62"
"Mar 10, 2015","62.3150","60.8313","62.7850","60.1313","2.59"
"Mar 11, 2015","61.4350","62.4675","63.0793","61.2695","-1.41"
"Mar 12, 2015","61.1450","61.6250","61.9073","60.2485","-0.47"
"Mar 13, 2015","62.1100","61.1850","62.7455","60.6038","1.58"
"Mar 16, 2015","61.9950","62.2913","62.7805","61.7045","-0.19"
"Mar 17, 2015","61.3800","62.1950","62.3775","61.3225","-0.99"
"Mar 18, 2015","59.3450","61.4638","61.5990","58.9545","-3.32"
"Mar 19, 2015","60.0710","59.1150","60.3223","59.0825","1.22"
"Mar 20, 2015","59.1450","59.9950","60.7100","58.9483","-1.54"
"Mar 23, 2015","58.7300","59.2813","59.9165","58.5665","-0.70"
"Mar 24, 2015","57.6900","58.7460","59.0955","57.4457","-1.77"
"Mar 25, 2015","57.3300","57.6950","58.0805","56.6153","-0.62"
"Mar 26, 2015","57.3150","57.3350","57.7558","56.0235","-0.03"
"Mar 27, 2015","57.8550","57.3480","58.0950","57.0225","0.94"
"Mar 30, 2015","57.6100","58.0413","58.8500","57.4638","-0.42"
"Mar 31, 2015","58.2050","57.6150","58.3225","57.2000","1.03"
"Apr 01, 2015","57.6100","58.2738","58.5280","57.3625","-1.02"
"Apr 02, 2015","56.2500","57.7063","57.7846","56.1678","-2.36"
"Apr 03, 2015","56.4325","56.3688","57.2030","55.8931","0.32"
"Apr 06, 2015","55.3550","56.5338","56.8838","55.0813","-1.91"
"Apr 07, 2015","55.0260","55.4913","55.8413","54.7513","-0.59"
"Apr 08, 2015","53.6370","55.0310","55.1332","53.4175","-2.52"
"Apr 09, 2015","51.8470","53.6420","53.7445","51.8250","-3.34"
"Apr 10, 2015","53.6000","51.8670","53.7293","50.2695","3.38"
"Apr 13, 2015","52.0300","53.8713","53.8713","51.8475","-2.93"
"Apr 14, 2015","50.8970","52.0350","52.5738","50.6345","-2.18"
"Apr 15, 2015","49.7000","50.9020","51.0238","49.5260","-2.35"
"Apr 16, 2015","49.8000","49.8125","50.3513","49.2550","0.20"
"Apr 17, 2015","51.8950","49.8438","52.8320","49.5000","4.21"
"Apr 20, 2015","53.3350","51.9000","53.8598","51.2640","2.77"
"Apr 21, 2015","53.8000","53.3400","54.1625","53.0163","0.87"
"Apr 22, 2015","52.1800","53.7250","53.9960","51.8488","-3.01"
"Apr 23, 2015","50.7650","52.1850","52.5350","50.6588","-2.71"
"Apr 24, 2015","50.8150","50.8150","51.5512","50.0597","0.10"
"Apr 27, 2015","51.7750","50.9188","52.1945","50.3675","1.89"
"Apr 28, 2015","51.5550","52.1538","52.6363","51.0638","-0.42"
"Apr 29, 2015","50.8650","51.2588","52.2813","50.6663","-1.34"
"Apr 30, 2015","51.5650","51.0288","52.2400","50.6600","1.38"
"May 01, 2015","51.7760","51.7130","52.1030","51.3050","0.41"
"May 04, 2015","52.0100","51.7938","52.2950","51.3000","0.45"
"May 05, 2015","50.4850","52.1113","52.2938","50.3132","-2.93"
"May 06, 2015","50.4500","50.5313","51.0600","49.6638","-0.07"
"May 07, 2015","50.0230","50.8988","51.0325","49.9725","-0.85"
"May 08, 2015","50.7590","50.0730","51.3482","49.9773","1.47"
"May 11, 2015","51.1450","50.4185","51.8450","50.4175","0.76"
"May 12, 2015","49.9446","51.2463","51.5775","49.9013","-2.35"
"May 13, 2015","49.2560","50.1188","50.6769","48.8263","-1.38"
"May 14, 2015","50.0200","49.2000","50.8594","49.0850","1.55"
"May 15, 2015","49.4350","50.0250","50.2825","49.1988","-1.17"
"May 18, 2015","49.2175","49.5338","49.6800","48.9112","-0.44"
"May 19, 2015","49.4700","49.2230","49.7775","48.9385","0.51"
"May 20, 2015","49.7010","49.7350","50.2235","49.3975","0.47"
"May 21, 2015","49.9650","49.7060","50.3450","49.4830","0.53"
"May 22, 2015","49.9250","49.9950","50.1520","49.4843","-0.08"
"May 25, 2015","49.9200","50.0022","50.3358","49.4973","-0.01"
"May 26, 2015","50.8200","49.9680","51.0645","49.7580","1.80"
"May 27, 2015","51.7825","50.9650","52.1050","50.6765","1.89"
"May 28, 2015","52.5250","51.6750","53.0834","51.6413","1.43"
"May 29, 2015","52.3550","52.7850","53.2515","52.1575","-0.32"
"Jun 01, 2015","53.4800","52.3405","53.6872","52.1795","2.15"
"Jun 02, 2015","52.7350","53.6300","53.7865","52.3950","-1.39"
"Jun 03, 2015","54.3000","52.7850","54.4547","52.4925","2.97"
"Jun 04, 2015","56.2350","54.3125","56.7465","54.1349","3.56"
"Jun 05, 2015","56.1950","56.0600","57.2223","55.5348","-0.07"
"Jun 08, 2015","55.9950","56.1260","56.4759","55.6098","-0.36"
"Jun 09, 2015","55.6625","56.0000","56.2442","55.3473","-0.59"
"Jun 10, 2015","54.3160","55.6660","55.7030","53.7475","-2.42"
"Jun 11, 2015","54.7980","54.3360","54.9947","53.8730","0.89"
"Jun 12, 2015","55.0900","55.1000","55.3722","55.0048","0.53"
"Jun 15, 2015","54.5000","55.2138","55.7347","54.3153","-1.07"
"Jun 16, 2015","54.0550","54.5050","55.2108","53.4673","-0.82"
"Jun 17, 2015","53.6300","53.7300","54.3375","53.4473","-0.79"
"Jun 18, 2015","53.4700","53.6675","53.9455","52.9823","-0.30"
"Jun 19, 2015","54.0000","53.4730","54.5947","53.1470","0.99"
"Jun 22, 2015","53.9350","54.0360","54.2200","53.2440","-0.12"
"Jun 23, 2015","53.7800","53.9364","54.7172","53.6540","-0.29"
"Jun 24, 2015","54.2580","53.8225","54.7834","53.5998","0.89"
"Jun 25, 2015","54.6629","54.2780","55.0197","54.0138","0.75"
"Jun 26, 2015","54.7730","54.7250","55.3984","54.4798","0.20"
"Jun 29, 2015","55.6750","55.3138","55.8222","55.1348","1.65"
"Jun 30, 2015","55.3000","55.7200","56.0193","54.8685","-0.67"
"Jul 01, 2015","55.8000","55.3050","55.9122","55.1627","0.90"
"Jul 02, 2015","55.4800","55.8480","56.0797","55.3035","-0.57"
"Jul 03, 2015","55.9355","55.4700","56.1822","55.2198","0.82"
"Jul 06, 2015","56.8890","56.1413","56.9697","55.8057","1.70"
"Jul 07, 2015","56.7390","56.8538","57.7430","56.3973","-0.26"
"Jul 08, 2015","57.3950","56.6750","57.6933","56.5958","1.16"
"Jul 09, 2015","57.0993","57.4850","57.5938","56.5330","-0.52"
"Jul 10, 2015","56.3350","57.1650","57.4278","56.1613","-1.34"
"Jul 13, 2015","56.5108","56.4185","56.8847","56.1975","0.31"
"Jul 14, 2015","56.3930","56.5250","57.2403","56.2484","-0.21"
"Jul 15, 2015","56.8805","56.4238","57.0422","56.1273","0.86"
"Jul 16, 2015","56.9420","56.8700","57.2222","56.4648","0.11"
"Jul 17, 2015","56.9365","56.9710","57.1734","56.6443","-0.01"
"Jul 20, 2015","57.2050","56.9413","57.5088","56.6995","0.47"
"Jul 21, 2015","56.9280","56.9888","57.2972","56.6813","-0.48"
"Jul 22, 2015","56.9550","56.9838","57.6884","56.7998","0.05"
